customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0174,Female,0,Yes,No,12,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,90.87,1155.14,Yes
CUST0175,Female,0,No,Yes,11,Yes,No,No,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,71.89,818.0,Yes
CUST0176,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,32.24,1151.39,No
CUST0177,Male,0,Yes,No,9,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,96.68,899.82,No
CUST0178,Male,0,Yes,No,15,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card,100.46,1565.3,Yes
CUST0179,Male,0,No,Yes,18,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,93.38,1702.63,No
CUST0180,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,52.91,294.27,No
CUST0181,Male,0,Yes,Yes,3,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,92.32,362.19,Yes
CUST0182,Male,0,No,Yes,29,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,77.77,2315.32,Yes
CUST0183,Female,0,No,No,45,Yes,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,74.39,3396.35,Yes
CUST0184,Male,0,No,Yes,26,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,84.87,2227.5,Yes
CUST0185,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card,83.01,3657.7,Yes
CUST0186,Male,0,No,Yes,36,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,99.91,3667.75,No
CUST0187,Female,1,No,Yes,8,Yes,Yes,No,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,118.6,1017.13,Yes
CUST0188,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,92.63,5577.49,Yes
CUST0189,Male,0,Yes,No,34,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,64.18,2242.11,Yes
CUST0190,Female,0,No,No,46,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,66.17,3080.35,No
CUST0191,Male,0,No,Yes,20,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card,22.93,471.71,Yes
CUST0192,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.99,586.59,No
CUST0193,Male,0,No,No,54,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,42.82,2349.94,No
CUST0194,Male,0,No,Yes,5,Yes,No phone service,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,119.03,701.25,Yes
CUST0195,Male,0,Yes,No,34,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,96.31,3343.42,Yes
CUST0196,Female,0,Yes,No,49,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,One year,Yes,Credit card,34.15,1676.74,No
CUST0197,Female,0,No,No,36,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,69.84,2520.13,No
CUST0198,Female,1,No,Yes,12,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Credit card,41.35,515.61,No
CUST0199,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer,49.76,1201.31,No
CUST0200,Male,1,Yes,No,0,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,80.46,26.71,Yes
CUST0201,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.9,3848.89,No
CUST0202,Female,1,Yes,No,34,No,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer,107.18,3677.36,No
CUST0203,Male,1,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,No,Mailed check,36.46,1930.3,No
CUST0204,Male,0,No,No,51,Yes,Yes,No,No,Yes,Yes,No internet service,No,Yes,Two year,No,Credit card,69.74,3609.28,Yes
CUST0205,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Credit card,79.88,4244.69,No
CUST0206,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,113.05,5275.92,No
CUST0207,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,71.64,3011.07,Yes
CUST0208,Female,0,Yes,No,19,No,No phone service,DSL,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.07,1080.51,Yes
CUST0209,Female,0,No,Yes,32,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.21,1600.88,No
CUST0210,Male,0,Yes,Yes,15,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer,41.61,645.18,No
CUST0211,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,116.24,725.38,Yes
CUST0212,Male,1,No,No,69,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,80.29,5576.77,No
CUST0213,Male,0,Yes,No,20,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,50.35,1033.5,Yes
CUST0214,Male,0,Yes,No,35,Yes,No,No,Yes,No internet service,No,Yes,No,No,Two year,No,Mailed check,94.51,3370.06,No
CUST0215,Male,0,No,Yes,53,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,48.93,2595.54,No
CUST0216,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Bank transfer,70.38,1290.92,Yes
CUST0217,Female,0,Yes,Yes,24,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,22.6,551.15,No
CUST0218,Male,0,No,Yes,66,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,104.66,6923.17,No
CUST0219,Female,0,Yes,Yes,52,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,115.66,6042.05,Yes
CUST0220,Male,0,Yes,No,47,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,106.58,5034.48,No
CUST0221,Male,0,No,Yes,41,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,37.11,1551.58,No
CUST0222,Male,1,Yes,No,46,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No internet service,Two year,No,Electronic check,102.53,4786.84,Yes
CUST0223,Female,0,No,No,41,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,54.7,2293.17,No
CUST0224,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Credit card,113.63,148.84,No
CUST0225,Female,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,49.91,293.55,Yes
CUST0226,Female,0,No,Yes,45,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,28.94,1327.3,No
CUST0227,Male,0,No,Yes,65,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No,Two year,No,Electronic check,105.29,6891.02,No
CUST0228,Female,1,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,31.66,1254.68,Yes
CUST0229,Male,0,No,Yes,57,Yes,No,No,Yes,No,No,Yes,No,No internet service,One year,Yes,Mailed check,74.14,4270.31,No
CUST0230,Male,0,Yes,Yes,32,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer,57.59,1860.61,No
CUST0231,Female,0,No,Yes,61,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card,95.69,5862.17,No
CUST0232,Female,0,Yes,No,11,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,94.89,1059.82,No
CUST0233,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,97.61,4767.04,Yes
CUST0234,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Credit card,26.33,119.37,No
CUST0235,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,105.84,5327.81,No
CUST0236,Female,1,Yes,Yes,68,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,66.63,4564.82,No
CUST0237,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,41.92,1302.9,Yes
CUST0238,Female,1,No,No,48,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,49.89,2400.01,Yes
CUST0239,Male,0,Yes,No,59,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,110.27,6589.66,No
CUST0240,Female,0,Yes,No,45,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,20.6,945.57,No
CUST0241,Female,0,No,No,67,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.17,6743.47,Yes
CUST0242,Male,0,No,Yes,40,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,112.39,4541.59,Yes
CUST0243,Female,0,No,No,66,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,45.01,2987.48,No
CUST0244,Male,1,No,Yes,12,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,102.2,1275.36,Yes
CUST0245,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card,36.11,628.82,No
CUST0246,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,21.62,1089.35,No
CUST0247,Male,0,Yes,Yes,35,No,No,No,Yes,Yes,No,No internet service,No,Yes,One year,No,Mailed check,80.46,2869.2,No
CUST0248,Male,0,No,No,33,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,84.62,2815.49,No
CUST0249,Male,0,No,Yes,11,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,35.01,418.11,Yes
CUST0250,Male,0,No,No,4,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,71.25,306.98,No
CUST0251,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Credit card,58.55,2764.41,Yes
CUST0252,Male,0,No,No,39,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Two year,No,Credit card,27.63,1104.42,No
CUST0253,Female,0,No,No,12,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,70.77,865.43,No
CUST0254,Male,0,No,Yes,25,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Credit card,78.51,2004.88,Yes
CUST0255,Male,0,No,No,13,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,41.72,556.08,Yes
CUST0256,Male,1,No,Yes,10,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,No,Bank transfer,93.98,947.08,Yes
CUST0257,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,27.26,1034.6,Yes
CUST0258,Female,0,No,Yes,56,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,One year,Yes,Credit card,75.1,4233.71,No
CUST0259,Female,0,No,Yes,21,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,50.34,1089.6,Yes
CUST0260,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,63.61,1009.0,Yes
CUST0261,Male,1,Yes,No,28,No,Yes,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,109.35,3122.27,No
CUST0262,Female,0,Yes,Yes,1,Yes,No,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,87.0,149.02,Yes
CUST0263,Male,0,No,Yes,53,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer,34.89,1876.54,No
CUST0264,Male,0,No,No,1,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer,108.63,150.08,Yes
CUST0265,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,57.28,150.58,Yes
CUST0266,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,54.13,2988.3,No
CUST0267,Female,0,Yes,Yes,71,Yes,No phone service,No,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,70.15,4984.53,No
CUST0268,Female,0,No,No,10,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.53,445.29,No
CUST0269,Male,0,No,Yes,31,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,111.42,3464.34,Yes
CUST0270,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,66.79,229.0,Yes
CUST0271,Female,1,No,No,8,Yes,No,No,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Credit card,59.38,479.04,No
CUST0272,Female,0,No,Yes,55,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,37.1,2074.73,No
CUST0273,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,100.27,1515.0,Yes
CUST0274,Female,0,No,Yes,70,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,115.28,8160.27,Yes
CUST0275,Male,1,Yes,Yes,9,Yes,Yes,No,Yes,Yes,No internet service,No,No,Yes,One year,No,Electronic check,106.96,1039.2,Yes
CUST0276,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card,36.15,1266.88,No
CUST0277,Male,1,Yes,Yes,23,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,95.16,2257.32,Yes
CUST0278,Female,0,Yes,Yes,63,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card,40.42,2585.64,Yes
CUST0279,Male,0,No,Yes,55,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,23.88,1325.84,Yes
CUST0280,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,68.45,1457.27,Yes
CUST0281,Female,0,No,Yes,51,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,87.04,4486.47,No
CUST0282,Female,0,Yes,No,49,No,No phone service,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,32.43,1592.99,Yes
CUST0283,Female,0,Yes,No,46,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,80.55,3782.3,No
CUST0284,Male,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,104.36,2334.05,Yes
CUST0285,Female,0,No,Yes,18,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,40.9,754.89,No
CUST0286,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Credit card,62.78,3226.98,No
CUST0287,Male,0,Yes,No,33,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,69.88,2307.99,Yes
CUST0288,Male,0,Yes,No,28,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,103.12,2890.9,Yes
CUST0289,Male,0,No,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,97.14,5883.03,Yes
CUST0290,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,96.93,3344.31,Yes
CUST0291,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card,87.9,438.31,Yes
CUST0292,Male,1,Yes,Yes,6,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,81.78,512.21,No
CUST0293,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card,70.89,2861.72,No
CUST0294,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer,56.96,113.23,Yes
CUST0295,Female,0,Yes,No,9,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,71.32,645.29,Yes
CUST0296,Female,1,No,No,43,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,105.37,4598.62,No
CUST0297,Female,0,No,Yes,69,Yes,No,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,77.06,5324.97,No
CUST0298,Male,0,No,Yes,34,Yes,No phone service,No,No,Yes,No internet service,No,Yes,No,One year,No,Bank transfer,118.56,4143.25,Yes
CUST0299,Male,1,Yes,Yes,61,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,34.25,2099.12,Yes
CUST0300,Female,0,No,No,72,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,64.12,4668.84,No
CUST0301,Male,0,No,No,19,Yes,No phone service,No,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,40.03,797.05,Yes
CUST0302,Male,0,No,No,34,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Two year,No,Electronic check,56.51,1969.2,No
CUST0303,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,One year,Yes,Mailed check,98.98,3618.4,No
CUST0304,Female,0,No,Yes,71,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,102.48,7375.84,Yes
CUST0305,Female,0,Yes,No,53,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,23.17,1243.69,No
CUST0306,Male,0,No,No,27,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card,115.34,3204.85,No
CUST0307,Female,1,No,Yes,69,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,107.19,7422.28,No
CUST0308,Female,0,Yes,Yes,31,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,110.5,3471.73,No
